timestamp,frame,pessoa_id,bbox,missing_ppe,person_conf,severity
2025-11-28T21:57:46.151,32,0,"171,49,576,479",helmet;goggles,0.8851675391197205,critical
2025-11-28T21:57:47.030,33,0,"171,49,588,478",helmet;goggles,0.8849883675575256,critical
2025-11-28T21:57:47.890,34,0,"166,49,583,478",helmet;goggles,0.8742070198059082,critical
2025-11-28T21:57:48.813,35,0,"158,49,581,478",helmet;goggles,0.8767877221107483,critical
2025-11-28T21:57:49.672,36,0,"173,53,569,478",helmet;goggles,0.8620637655258179,critical
2025-11-28T21:57:50.544,37,0,"158,51,582,478",helmet;goggles,0.8139895796775818,critical
2025-11-28T21:57:51.422,38,0,"151,53,576,478",helmet;goggles,0.8289435505867004,critical
2025-11-28T21:57:52.484,39,0,"147,51,575,479",helmet;goggles,0.828980028629303,critical
2025-11-28T21:57:53.363,40,0,"142,49,574,479",helmet;goggles,0.8116269707679749,critical
2025-11-28T21:57:54.355,41,0,"339,43,637,477",helmet;goggles,0.8359745144844055,critical
2025-11-28T21:57:55.404,42,0,"463,162,639,479",helmet;goggles,0.6985543370246887,critical
2025-11-28T21:57:56.399,43,0,"405,216,516,479",helmet;goggles,0.8787472248077393,critical
2025-11-28T21:57:57.344,44,0,"294,225,429,479",helmet;goggles,0.851137101650238,critical
2025-11-28T21:57:58.437,45,0,"283,225,413,479",helmet;goggles,0.8817591667175293,critical
2025-11-28T21:57:59.406,46,0,"269,224,417,479",helmet;goggles,0.9078846573829651,critical
2025-11-28T21:58:00.372,47,0,"285,224,418,479",helmet;goggles,0.876584529876709,critical
2025-11-28T21:58:01.325,48,0,"272,182,405,479",helmet;goggles,0.8706498742103577,critical
2025-11-28T21:58:02.290,49,0,"260,83,394,410",helmet;goggles,0.7843865752220154,critical
2025-11-28T21:58:03.311,50,0,"270,125,409,466",helmet;goggles,0.906369686126709,critical
2025-11-28T21:58:04.286,51,0,"278,159,414,479",helmet;goggles,0.9283279180526733,critical
2025-11-28T21:58:05.246,52,0,"276,158,414,479",helmet;goggles,0.9228063821792603,critical
2025-11-28T21:58:06.192,53,0,"278,158,414,479",helmet;goggles,0.9325929284095764,critical
2025-11-28T21:58:07.216,54,0,"256,158,408,479",helmet;goggles,0.8850434422492981,critical
2025-11-28T21:58:08.173,55,0,"43,157,197,479",helmet;goggles,0.7039027810096741,critical
2025-11-28T21:58:09.146,56,0,"0,122,124,478",helmet;goggles,0.6501507759094238,critical
2025-11-28T21:58:10.067,57,0,"27,143,175,479",helmet;goggles,0.37493807077407837,critical
2025-11-28T21:58:11.016,58,0,"22,137,217,479",helmet;goggles,0.8988701701164246,critical
2025-11-28T21:58:12.009,59,0,"23,144,193,479",helmet;goggles,0.8168079853057861,critical
2025-11-28T21:58:12.867,60,0,"42,141,220,478",helmet;goggles,0.8242237567901611,critical
2025-11-28T21:58:13.853,61,0,"213,144,364,479",helmet;goggles,0.8097957968711853,critical
2025-11-28T21:58:14.872,62,0,"258,145,442,479",helmet;goggles,0.9036526083946228,critical
2025-11-28T21:58:15.847,63,0,"255,143,403,479",helmet;goggles,0.9351024031639099,critical
2025-11-28T21:58:16.829,64,0,"260,146,406,479",helmet;goggles,0.9304214119911194,critical
2025-11-28T21:58:17.814,65,0,"242,146,408,479",helmet;goggles,0.9168137907981873,critical
2025-11-28T21:58:18.769,66,0,"266,146,407,479",helmet;goggles,0.9220582842826843,critical
2025-11-28T21:58:19.721,67,0,"264,146,407,479",helmet;goggles,0.9245407581329346,critical
2025-11-28T21:58:20.643,68,0,"263,146,408,479",helmet;goggles,0.9166549444198608,critical
2025-11-28T21:58:21.624,69,0,"263,146,407,479",helmet;goggles,0.9252210259437561,critical
2025-11-28T21:58:22.567,70,0,"368,143,565,479",helmet;goggles,0.8783139586448669,critical
2025-11-28T21:58:23.540,71,0,"420,59,639,478",helmet;goggles,0.8363816142082214,critical
2025-11-28T21:58:24.497,72,0,"146,1,629,478",helmet;goggles,0.6320833563804626,critical
2025-11-28T21:58:27.269,75,0,"145,114,543,479",helmet;goggles,0.6088187098503113,critical
2025-11-28T21:58:29.179,77,0,"71,25,612,479",helmet;goggles,0.8323627710342407,critical
2025-11-28T21:58:30.126,78,0,"60,122,557,479",helmet;goggles,0.8778083920478821,critical
2025-11-28T21:58:31.108,79,0,"66,132,558,479",helmet;goggles,0.8191248774528503,critical
2025-11-28T21:58:31.982,80,0,"69,133,549,479",helmet;goggles,0.8626152276992798,critical
2025-11-28T21:58:32.919,81,0,"69,135,545,479",helmet;goggles,0.8833429217338562,critical
2025-11-28T21:58:33.848,82,0,"73,135,549,479",helmet;goggles,0.8939212560653687,critical
2025-11-28T21:58:34.819,83,0,"76,136,543,479",helmet;goggles,0.8920662999153137,critical
2025-11-28T21:58:35.780,84,0,"73,136,545,479",helmet;goggles,0.887943685054779,critical
2025-11-28T21:58:36.722,85,0,"73,136,543,479",helmet;goggles,0.8958290815353394,critical
2025-11-28T21:58:37.705,86,0,"69,136,546,479",helmet;goggles,0.8987715840339661,critical
2025-11-28T21:58:38.636,87,0,"74,136,543,479",helmet;goggles,0.8921815752983093,critical
2025-11-28T21:58:39.551,88,0,"73,136,543,479",helmet;goggles,0.8930535316467285,critical
2025-11-28T21:58:40.524,89,0,"77,137,544,479",helmet;goggles,0.8904576301574707,critical
2025-11-28T21:58:41.490,90,0,"68,137,545,479",helmet;goggles,0.8971048593521118,critical
2025-11-28T21:58:42.449,91,0,"74,137,540,479",helmet;goggles,0.8964704275131226,critical
2025-11-28T21:58:43.484,92,0,"76,137,541,479",helmet;goggles,0.9067915678024292,critical
2025-11-28T21:58:44.497,93,0,"79,138,541,479",helmet;goggles,0.8936460614204407,critical
2025-11-28T21:58:45.554,94,0,"50,133,551,479",helmet;goggles,0.8303515315055847,critical
2025-11-28T21:58:46.904,95,0,"0,33,532,480",helmet;goggles,0.465986967086792,critical
2025-11-28T21:58:48.465,96,0,"77,4,604,478",helmet;goggles,0.7750346660614014,critical
2025-11-28T21:58:49.789,97,0,"62,2,631,478",helmet;goggles,0.8462246656417847,critical
2025-11-28T22:14:11.986,1,0,"73,41,637,473",helmet;goggles,0.528698205947876,critical
2025-11-28T22:14:13.752,2,0,"60,54,639,479",helmet;goggles,0.8756936192512512,critical
2025-11-28T22:14:14.778,3,0,"53,50,639,479",helmet;goggles,0.8817088603973389,critical
2025-11-28T22:14:15.891,4,0,"50,52,639,479",helmet;goggles,0.8623453974723816,critical
2025-11-28T22:14:16.954,5,0,"51,53,639,478",helmet;goggles,0.8846859335899353,critical
2025-11-28T22:14:17.981,6,0,"28,53,639,479",helmet;goggles,0.8761321902275085,critical
2025-11-28T22:14:18.977,7,0,"62,47,639,479",helmet;goggles,0.8822481036186218,critical
2025-11-28T22:14:19.982,8,0,"59,58,639,479",helmet;goggles,0.8676008582115173,critical
2025-11-28T22:14:20.964,9,0,"63,55,639,479",helmet;goggles,0.893109142780304,critical
2025-11-28T22:14:21.954,10,0,"66,54,638,479",helmet;goggles,0.8656291961669922,critical
2025-11-28T22:14:23.085,11,0,"57,55,639,479",helmet;goggles,0.8975638151168823,critical
2025-11-28T22:14:24.154,12,0,"65,51,639,479",helmet;goggles,0.8756778240203857,critical
2025-11-28T22:14:25.130,13,0,"54,52,639,479",helmet;goggles,0.8871585726737976,critical
2025-11-28T22:14:26.055,14,0,"66,56,639,479",helmet;goggles,0.8944421410560608,critical
2025-11-28T22:14:27.013,15,0,"52,58,639,479",helmet;goggles,0.8975691795349121,critical
2025-11-28T22:14:28.116,16,0,"91,64,638,479",helmet;goggles,0.8778911232948303,critical
2025-11-28T22:14:29.281,17,0,"75,58,639,479",helmet;goggles,0.8598689436912537,critical
2025-11-28T22:14:30.377,18,0,"70,59,639,479",helmet;goggles,0.8833543658256531,critical
2025-11-28T22:14:31.573,19,0,"74,57,639,479",helmet;goggles,0.8719344735145569,critical
2025-11-28T22:14:32.628,20,0,"61,55,639,479",helmet;goggles,0.8728733658790588,critical
2025-11-28T22:14:33.771,21,0,"68,56,639,479",helmet;goggles,0.8682692646980286,critical
2025-11-28T22:14:34.906,22,0,"66,55,638,479",helmet;goggles,0.8563451170921326,critical
2025-11-28T22:14:36.844,23,0,"69,59,639,479",helmet;goggles,0.8778281211853027,critical
