data_hora,frame,pessoa_id,caixa,epis_faltando,confianca
2025-11-26T01:21:32.085,0,44,"132,99,533,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8269665241241455
2025-11-26T01:21:33.254,0,45,"152,97,535,478",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8358654975891113
2025-11-26T01:21:34.297,0,46,"149,96,534,478",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8222742676734924
2025-11-26T01:21:35.399,0,47,"156,97,536,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8323110938072205
2025-11-26T01:21:36.510,0,48,"160,100,547,478",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8399943709373474
2025-11-26T01:21:37.582,0,49,"158,102,555,478",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8391417264938354
2025-11-26T01:21:38.649,0,50,"155,105,544,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8502655625343323
2025-11-26T01:21:39.646,0,51,"164,106,590,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8223621845245361
2025-11-26T01:21:40.720,0,52,"158,104,543,478",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8549215197563171
2025-11-26T01:21:41.769,0,53,"146,105,532,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.858218252658844
2025-11-26T01:21:42.779,0,54,"155,105,536,478",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8474111557006836
2025-11-26T01:21:43.802,0,55,"155,104,530,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8613709211349487
2025-11-26T01:21:44.807,0,56,"153,104,541,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8496054410934448
2025-11-26T01:21:45.853,0,57,"155,105,527,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8614385724067688
2025-11-26T01:21:46.940,0,58,"156,105,532,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8518776893615723
2025-11-26T01:21:47.959,0,59,"156,104,531,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8518704771995544
2025-11-26T01:21:49.002,0,60,"151,105,530,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8403915762901306
2025-11-26T01:21:49.977,0,61,"158,106,533,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.82584148645401
2025-11-26T01:21:51.037,0,62,"156,105,534,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8493180274963379
2025-11-26T01:21:52.018,0,63,"157,106,548,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8290683627128601
2025-11-26T01:21:52.992,0,64,"157,106,554,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8467052578926086
2025-11-26T01:21:53.976,0,65,"160,106,558,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8265656232833862
2025-11-26T01:21:54.934,0,66,"126,106,540,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8150704503059387
2025-11-26T01:21:55.892,0,67,"159,107,548,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8135790824890137
2025-11-26T01:21:56.947,0,68,"157,106,556,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8296080827713013
2025-11-26T01:21:58.007,0,69,"160,107,556,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8456646800041199
2025-11-26T01:21:59.000,0,70,"159,106,565,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.838501513004303
2025-11-26T01:22:00.069,0,71,"160,105,559,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8471482992172241
2025-11-26T01:22:01.128,0,72,"159,106,561,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.856411337852478
2025-11-26T01:22:02.095,0,73,"160,107,550,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8477230072021484
2025-11-26T01:22:03.031,0,74,"160,106,547,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8075020909309387
2025-11-26T01:22:04.009,0,75,"159,107,546,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8259361982345581
2025-11-26T01:22:04.994,0,76,"157,107,537,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8076103329658508
2025-11-26T01:22:05.991,0,77,"160,106,548,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.826774001121521
2025-11-26T01:22:07.043,0,78,"159,107,591,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.791408360004425
2025-11-26T01:22:08.111,0,79,"150,106,615,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8144823908805847
2025-11-26T01:22:09.074,0,80,"19,106,545,478",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.7905995845794678
2025-11-26T01:22:10.068,0,81,"0,103,532,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.9079226851463318
2025-11-26T01:22:11.125,0,82,"2,93,531,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8755882978439331
2025-11-26T01:22:12.152,0,83,"5,101,533,478",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8635972738265991
2025-11-26T01:22:13.116,0,84,"3,101,535,478",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8658761382102966
2025-11-26T01:22:14.207,0,85,"1,99,531,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8702741265296936
2025-11-26T01:22:15.266,0,86,"24,101,533,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.7831538319587708
2025-11-26T01:22:16.359,0,87,"182,110,537,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8754712343215942
2025-11-26T01:22:17.533,0,88,"181,108,538,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8849600553512573
2025-11-26T01:22:18.601,0,89,"181,109,542,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8569124937057495
2025-11-26T01:22:19.710,0,90,"179,109,543,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8377536535263062
2025-11-26T01:22:20.789,0,91,"179,108,540,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8775473833084106
2025-11-26T01:22:21.900,0,92,"176,109,541,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8686614632606506
2025-11-26T01:22:22.974,0,93,"176,109,540,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8475669026374817
2025-11-26T01:22:23.957,0,94,"177,108,543,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8602319955825806
2025-11-26T01:22:24.909,0,95,"179,109,540,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8599700331687927
2025-11-26T01:22:25.906,0,96,"178,109,540,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8682547211647034
2025-11-26T01:22:26.940,0,97,"175,109,537,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8837510347366333
2025-11-26T01:22:27.878,0,98,"0,107,535,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8886456489562988
2025-11-26T01:22:28.823,0,99,"4,101,540,478",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8739484548568726
2025-11-26T01:22:29.753,0,100,"2,129,518,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8883567452430725
2025-11-26T01:22:30.647,0,101,"7,136,513,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.9002134203910828
2025-11-26T01:22:31.624,0,102,"1,135,510,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.9098267555236816
2025-11-26T01:22:33.041,0,103,"1,135,507,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.9032549262046814
2025-11-26T01:22:35.394,0,104,"3,136,507,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8865571022033691
2025-11-26T01:22:36.323,0,105,"4,136,507,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8829335570335388
2025-11-26T01:22:37.260,0,106,"3,137,509,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8871597051620483
2025-11-26T01:22:40.230,0,107,"2,137,506,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.9024694561958313
2025-11-26T01:22:41.261,0,108,"10,137,506,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8723393678665161
2025-11-26T01:22:42.231,0,109,"13,137,507,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8730019927024841
2025-11-26T01:22:43.150,0,110,"5,137,507,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8680055737495422
2025-11-26T01:22:44.219,0,111,"2,137,507,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8901922106742859
2025-11-26T01:22:45.146,0,112,"16,137,507,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8676798939704895
2025-11-26T01:22:46.054,0,113,"4,137,508,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8778514266014099
2025-11-26T01:22:46.971,0,114,"13,137,507,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8714020848274231
2025-11-26T01:22:48.090,0,115,"4,133,503,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.903256893157959
2025-11-26T01:22:48.955,0,116,"15,107,640,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.9038828611373901
2025-11-26T01:22:49.855,0,117,"39,121,543,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.858610212802887
2025-11-26T01:22:50.794,0,118,"25,130,544,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8872982263565063
2025-11-26T01:22:52.223,0,119,"44,130,544,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.887004017829895
2025-11-26T01:22:53.996,0,120,"41,118,554,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8835719227790833
2025-11-26T01:22:55.913,0,121,"71,122,554,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.882153332233429
2025-11-26T01:22:57.761,0,122,"92,119,556,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8642858266830444
2025-11-26T01:22:59.070,0,123,"112,117,559,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8717681169509888
2025-11-26T01:23:00.187,0,124,"112,116,557,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8818330764770508
2025-11-26T01:23:01.643,0,125,"74,121,555,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8726944923400879
2025-11-26T01:23:02.808,0,126,"102,116,556,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.877872884273529
2025-11-26T01:23:03.887,0,127,"104,117,561,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.870644211769104
2025-11-26T01:23:05.036,0,128,"105,119,567,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8812364935874939
2025-11-26T01:23:06.465,0,129,"87,117,562,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8780310750007629
2025-11-26T01:23:07.594,0,130,"101,118,562,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8832917213439941
2025-11-26T01:23:08.686,0,131,"97,117,562,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8692753314971924
2025-11-26T01:23:10.087,0,132,"0,117,556,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8817918300628662
2025-11-26T01:23:11.119,0,133,"54,120,563,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8861628174781799
2025-11-26T01:23:12.491,0,134,"4,117,554,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8821555972099304
2025-11-26T01:23:13.461,0,135,"105,118,563,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8752303123474121
2025-11-26T01:23:14.831,0,136,"89,114,569,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8683387041091919
2025-11-26T01:23:16.056,0,137,"103,115,568,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8673157691955566
2025-11-26T01:23:17.209,0,138,"91,115,566,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8761782050132751
2025-11-26T01:23:18.905,0,139,"80,117,558,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8621029853820801
2025-11-26T01:23:19.944,0,140,"93,113,574,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8815246820449829
2025-11-26T01:23:20.914,0,141,"99,115,574,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8782837986946106
2025-11-26T01:23:21.894,0,142,"102,116,574,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8832395076751709
2025-11-26T01:23:23.041,0,143,"100,116,575,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8789669871330261
2025-11-26T01:23:24.253,0,144,"101,116,574,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8812597990036011
2025-11-26T01:23:25.593,0,145,"107,114,575,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8926249146461487
2025-11-26T01:23:26.981,0,146,"103,112,570,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.9023720026016235
2025-11-26T01:23:28.202,0,147,"103,114,575,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8926773071289062
2025-11-26T01:23:29.903,0,148,"85,114,572,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8923574686050415
2025-11-26T01:23:31.719,0,149,"84,114,576,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8820027112960815
2025-11-26T01:23:33.086,0,150,"97,113,571,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8712888360023499
2025-11-26T01:23:34.747,0,151,"99,115,576,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8840110301971436
2025-11-26T01:23:36.400,0,152,"70,116,576,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8892083764076233
2025-11-26T01:23:37.928,0,153,"95,114,576,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.869968593120575
2025-11-26T01:23:41.864,0,154,"46,115,576,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8677970767021179
2025-11-26T01:23:47.289,0,155,"55,132,558,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8867017030715942
2025-11-26T01:23:51.947,0,156,"66,72,574,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.9176564812660217
2025-11-26T01:23:57.317,0,157,"118,87,639,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.872857928276062
2025-11-26T01:24:02.529,0,158,"113,92,639,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8871052861213684
2025-11-26T01:24:05.729,0,159,"125,90,638,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8801353573799133
2025-11-26T01:24:09.038,0,160,"97,91,638,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8843395709991455
2025-11-26T01:24:10.625,0,161,"100,89,639,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8756025433540344
2025-11-26T01:24:12.348,0,162,"124,91,638,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8812418580055237
2025-11-26T01:24:14.025,0,163,"122,88,638,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8895951509475708
2025-11-26T01:24:15.429,0,164,"89,89,637,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.863945484161377
2025-11-26T01:24:16.767,0,165,"125,89,637,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8724328875541687
2025-11-26T01:24:18.477,0,166,"122,88,637,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8640159368515015
2025-11-26T01:24:19.998,0,167,"117,88,637,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8749483823776245
2025-11-26T01:24:21.629,0,168,"121,90,639,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8723018765449524
2025-11-26T01:24:23.142,0,169,"115,88,636,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8702050447463989
2025-11-26T01:24:24.595,0,170,"118,86,638,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8698232769966125
2025-11-26T01:24:25.869,0,171,"127,89,638,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8694804310798645
2025-11-26T01:24:27.427,0,172,"119,87,638,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.869493305683136
2025-11-26T01:24:29.134,0,173,"112,89,637,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.872725248336792
2025-11-26T12:06:40.667,0,1,"307,301,344,394",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8100271821022034
2025-11-26T12:06:43.117,0,2,"315,305,340,375",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8684849739074707
2025-11-26T12:06:45.296,0,3,"307,308,326,372",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.6546777486801147
2025-11-26T12:06:48.711,0,4,"377,303,391,363",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.5142574906349182
2025-11-26T12:06:58.284,0,5,"268,377,292,428",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.4157154858112335
2025-11-26T12:07:22.589,0,6,"134,74,418,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.9109726548194885
2025-11-26T12:07:24.041,0,7,"69,73,407,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8244777917861938
2025-11-26T12:07:25.453,0,8,"107,91,387,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.644383430480957
2025-11-26T12:07:26.768,0,9,"212,104,417,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8134863972663879
2025-11-26T12:07:28.084,0,10,"194,101,410,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.771354079246521
2025-11-26T12:07:29.356,0,11,"175,101,411,478",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.7837870121002197
2025-11-26T12:07:30.720,0,12,"180,102,413,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8299453854560852
2025-11-26T12:07:32.022,0,13,"171,102,416,478",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8072174787521362
2025-11-26T12:07:33.343,0,14,"176,103,412,478",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8181049227714539
2025-11-26T12:07:34.653,0,15,"185,110,415,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8474673628807068
2025-11-26T12:07:36.032,0,16,"186,114,417,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8415356874465942
2025-11-26T12:07:37.328,0,17,"189,109,419,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8425430655479431
2025-11-26T12:07:38.646,0,18,"209,122,429,478",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8879511952400208
2025-11-26T12:07:39.964,0,19,"102,65,337,477",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.7790894508361816
2025-11-26T12:07:47.912,0,20,"339,306,360,363",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.6240175366401672
2025-11-26T12:07:49.578,0,21,"310,307,332,371",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8326000571250916
2025-11-26T12:07:51.341,0,22,"319,306,343,369",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.6956223845481873
2025-11-26T12:07:52.954,0,23,"307,306,331,380",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.7374469637870789
2025-11-26T12:07:54.355,0,24,"307,302,336,384",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.734689474105835
2025-11-26T12:07:55.751,0,25,"304,296,342,399",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8243111968040466
2025-11-26T12:07:57.317,0,26,"279,285,320,412",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.872492790222168
2025-11-26T12:07:58.836,0,27,"247,297,313,428",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.6585588455200195
2025-11-26T12:08:01.318,0,28,"251,264,337,447",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.9117763042449951
2025-11-26T12:08:02.991,0,29,"267,202,384,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.883886992931366
2025-11-26T12:08:04.473,0,30,"210,88,416,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.9159457087516785
2025-11-26T12:08:06.136,0,31,"38,0,346,478",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8160145282745361
2025-11-26T12:08:07.587,0,32,"188,0,639,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8826227188110352
2025-11-26T12:08:09.057,0,33,"4,57,547,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.9128303527832031
2025-11-26T12:08:10.271,0,34,"80,100,565,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8722662329673767
2025-11-26T12:08:11.290,0,35,"5,166,369,478",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.6069573163986206
2025-11-26T12:08:13.425,0,36,"177,129,432,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.7927405834197998
2025-11-26T12:08:16.742,0,37,"164,126,502,478",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.6372659206390381
2025-11-26T12:08:17.784,0,38,"232,72,451,477",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8545886278152466
2025-11-26T12:08:18.815,0,39,"213,60,414,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.8949310779571533
2025-11-26T12:08:18.815,0,40,"484,394,639,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.43668586015701294
2025-11-26T12:08:21.025,0,41,"89,32,263,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.7360943555831909
2025-11-26T12:08:38.168,0,42,"170,6,431,478",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.9305861592292786
2025-11-26T12:08:39.293,0,43,"152,32,433,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.9168081879615784
2025-11-26T12:08:40.374,0,44,"179,31,474,478",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.9243798851966858
2025-11-26T12:08:41.456,0,45,"193,31,475,479",helmet;hardhat;glove;gloves;goggle;glasses;vest,0.9283849596977234
